name,artists,emotion,Topic_distr_0,Topic_distr_1,Topic_distr_2,Topic_distr_3,Topic_distr_4,Topic_distr_5,Topic_distr_6
Total Eclipse Of The Heart - Re-Recorded,Bonnie Tyler,fear,0.02087210863828659,0.79299873,0.020866969600319862,0.02086787112057209,0.020868010818958282,0.10269301384687424,0.02088898979127407
Lovers In The Parking Lot,Solange,joy,0.026889260858297348,0.8386672,0.026886478066444397,0.02688715048134327,0.02688726596534252,0.02689276821911335,0.026889873668551445
Ultralove,Stephen Bishop,joy,0.0361187644302845,0.5649472,0.03603639081120491,0.03603789210319519,0.03603750094771385,0.036040399223566055,0.25478383898735046
Red Line,Banner Pilot,sadness,0.01675993949174881,0.8994123,0.016758281737565994,0.016758760437369347,0.01675943098962307,0.01679217256605625,0.016760053113102913
Flawless,Angelica Mava,sadness,0.1242457926273346,0.79536223,0.01603122055530548,0.01606803387403488,0.01603194698691368,0.01610441878437996,0.016049418598413467
In The Name Of Satan,Impaled Nazarene,anger,0.029467454180121422,0.46723658,0.0294632725417614,0.38580769300460815,0.0294735599309206,0.02946903556585312,0.02949449233710766
Hero(In),Mnemic,sadness,0.031340595334768295,0.811954,0.03133874014019966,0.031339555978775024,0.03134014457464218,0.031344883143901825,0.03134193271398544
It's All About The Blood,"Brian Free, Assurance",joy,0.023084914311766624,0.86148196,0.02308192290365696,0.02308877557516098,0.023081999272108078,0.0230852123349905,0.023095225915312767
The Wrong Beginning,James Dean Bradfield,neutral,0.030747780576348305,0.82737833,0.028351956978440285,0.028352918103337288,0.028353411704301834,0.028455600142478943,0.028361011296510696
God Must Have My Fortune Laid Away,Johnny Cash,sadness,0.026699312031269073,0.8398045,0.026697132736444473,0.026699664071202278,0.026697451248764992,0.026700207963585854,0.026701712980866432
Heart of Texas,Billy Joe Shaver,joy,0.020085180178284645,0.8794675,0.020084427669644356,0.02010280266404152,0.020087113603949547,0.020085599273443222,0.02008741721510887
Master Charge,Albert Collins,anger,0.021934526041150093,0.76659906,0.021926594898104668,0.02191995643079281,0.02231813594698906,0.02193189226090908,0.12336943298578262
Let the Dream Come True - Radio Mix,DJ BoBo,sadness,0.018856314942240715,0.8858183,0.01978881284594536,0.018854856491088867,0.018855856731534004,0.018854929134249687,0.018917005509138107
The Greatest Gift,Leroy Sanchez,joy,0.033874090760946274,0.79672486,0.0338725782930851,0.0338728241622448,0.03387312963604927,0.03387667238712311,0.03390589356422424
Mujer,Maldita Vecindad Y Los Hijos Del 5to. Patio,fear,0.8984706401824951,0.016974496,0.016882404685020447,0.01690731570124626,0.01688910461962223,0.01689928211271763,0.01697550155222416
You'll Never Walk Alone,Dionne Warwick,joy,0.03737528249621391,0.7757567,0.0373707078397274,0.03737137094140053,0.03737207502126694,0.037378862500190735,0.03737533465027809
La La,"Lil Wayne, Brisco, Busta Rhymes",anger,0.01658560149371624,0.8348137,0.016809923574328423,0.016431134194135666,0.016475897282361984,0.016444604843854904,0.08226194232702255
Agents of the Underground,Strung Out,joy,0.020434271544218063,0.8775119,0.020395619794726372,0.02040848694741726,0.020396821200847626,0.02045408822596073,0.020398009568452835
Bounce,Redneck Souljers,joy,0.019767174497246742,0.88137907,0.01976427622139454,0.019774891436100006,0.01976316049695015,0.019771236926317215,0.019777070730924606
One Star Flag,Casey Donahew,anger,0.017604855820536613,0.89437115,0.017603788524866104,0.01760484278202057,0.017604196444153786,0.01760568469762802,0.017605531960725784
Bitch (feat. Lul G & Yhung T.O.),"SOB X RBE, Lul G, Yhung T.O.",anger,0.015639781951904297,0.90612996,0.01563328504562378,0.015639176592230797,0.01563219167292118,0.01568935438990593,0.015636727213859558
Drums,The Microphones,sadness,0.019043587148189545,0.88573426,0.019042393192648888,0.01904265023767948,0.019042570143938065,0.019044872373342514,0.01904963329434395
I Always Wanna Die (Sometimes),The 1975,sadness,0.029769230633974075,0.82210135,0.029624763876199722,0.02962484024465084,0.029624372720718384,0.029627857729792595,0.029627367854118347
In Hell,Japanese Breakfast,sadness,0.024551570415496826,0.8526749,0.02455085515975952,0.024551203474402428,0.024563154205679893,0.02455340139567852,0.024554941803216934
I Got the Melody,Odyssey,joy,0.02658802457153797,0.8404657,0.026586422696709633,0.026586977764964104,0.02658696286380291,0.026592716574668884,0.026593217626214027
Dancehall Duppy,Tony Matterhorn,joy,0.4300509989261627,0.4892705,0.01610260084271431,0.016158415004611015,0.016145754605531693,0.016149073839187622,0.016117846593260765
In Limbo,Radiohead,sadness,0.029980868101119995,0.5724902,0.029979130253195763,0.02997921034693718,0.029999637976288795,0.2774008512496948,0.029982035979628563
Masquerade (Re-Recorded / Remastered),Berlin,joy,0.03061148338019848,0.8164865,0.030580271035432816,0.03058028034865856,0.030580157414078712,0.030582960695028305,0.03058304637670517
Stepping Out,Big D and the Kids Table,anger,0.019799165427684784,0.88120157,0.01979277841746807,0.019808949902653694,0.019803570583462715,0.01979498751461506,0.019799115136265755
Only Loved At Night,The Raincoats,sadness,0.02364324778318405,0.8581434,0.023638954386115074,0.02365393005311489,0.023638837039470673,0.02364131435751915,0.023640289902687073
Beautiful Surprise,India.Arie,joy,0.02172970026731491,0.8696205,0.021728504449129105,0.02172902598977089,0.02172917127609253,0.021731261163949966,0.021731799468398094
Don't Flake Out On Me,Hefner,sadness,0.02005131170153618,0.8793843,0.02004513144493103,0.020045248791575432,0.020055919885635376,0.0203689131885767,0.020051218569278717
Yeshua (My Beloved),Christafari,joy,0.03302246704697609,0.80180603,0.03301214799284935,0.033012643456459045,0.03301318734884262,0.03301325812935829,0.03312278166413307
Can't Be Sure,Auryn,sadness,0.022514820098876953,0.7713393,0.11602382361888885,0.022624852135777473,0.022497694939374924,0.022500112652778625,0.02249986305832863
Dialogue - Mandingo Cliché,Belle & Sebastian,neutral,0.020533932372927666,0.8767982,0.02053256332874298,0.020532414317131042,0.02053723856806755,0.02053302526473999,0.0205326359719038
Question,Brick + Mortar,fear,0.02461443841457367,0.85231787,0.024612199515104294,0.02461271733045578,0.024612367153167725,0.024615762755274773,0.024614663794636726
Storm of Worry,Sonny Landreth,fear,0.023037703707814217,0.86175674,0.023036716505885124,0.023050686344504356,0.023037903010845184,0.023040173575282097,0.0230400413274765
Meltdown,Slobberbone,sadness,0.015052545815706253,0.7283173,0.01505156047642231,0.1963474452495575,0.015053718350827694,0.015056438744068146,0.015103388577699661
Meet the Monster,Five Finger Death Punch,anger,0.021629491820931435,0.8702187,0.02162795513868332,0.021628692746162415,0.021628184244036674,0.021630216389894485,0.021636733785271645
Hard,Ayesha Erotica,joy,0.029619796201586723,0.82217944,0.02961680479347706,0.02972622588276863,0.0296171922236681,0.02962041087448597,0.029620487242937088
Jewel Eyed Judy - 2018 Remaster,Fleetwood Mac,fear,0.037003785371780396,0.4675733,0.03700188919901848,0.037002891302108765,0.03700228035449982,0.03700743243098259,0.34729939699172974
Weekapaugh Groove,Phish,neutral,0.03171378746628761,0.5745523,0.031713515520095825,0.03171297535300255,0.031713034957647324,0.2668384611606598,0.031716957688331604
Words 2 My Firstborn - Album Version (Edited),2Pac,sadness,0.013675197027623653,0.917506,0.013674009591341019,0.013673760928213596,0.013673725537955761,0.01367656234651804,0.014120222069323063
Afterglow,Ed Sheeran,joy,0.022898003458976746,0.86260563,0.022898251190781593,0.022899560630321503,0.022897617891430855,0.022899771109223366,0.022900549694895744
Sad Boys,Diana Gordon,joy,0.024289775639772415,0.85427004,0.024285968393087387,0.024286950007081032,0.024286461994051933,0.02428884617984295,0.024291912093758583
Blood on the Cornfields,Cormorant,neutral,0.013425998389720917,0.80340314,0.013452818617224693,0.013464681804180145,0.1289215236902237,0.013462363742291927,0.013868401758372784
Gold Rush - Deluxe Edition,Ed Sheeran,joy,0.02430165559053421,0.85419357,0.02429964207112789,0.024300064891576767,0.02429995872080326,0.024302488192915916,0.0243025254458189
Harvest,Pure Prairie League,sadness,0.02591078355908394,0.7365684,0.13388314843177795,0.02590811625123024,0.02590811997652054,0.025911806151270866,0.02591337263584137
I Love It,Glee Cast,anger,0.02591429091989994,0.8445179,0.025912119075655937,0.02591273933649063,0.025912534445524216,0.02591618336737156,0.02591475285589695
She Moved Through the Fair,2002,sadness,0.020251544192433357,0.8782288,0.0202568881213665,0.020336421206593513,0.02025626040995121,0.02042320929467678,0.020250244066119194
Slut,Madchild,anger,0.012683984823524952,0.9238737,0.01265663467347622,0.012669183313846588,0.012678139843046665,0.012656995095312595,0.01279093511402607
Slowdown,Brad stank,neutral,0.0530213788151741,0.053023998,0.05301574990153313,0.05301564186811447,0.053015656769275665,0.053019460290670395,0.681890070438385
Fed Up - Acoustic Version,Stephen Marley,disgust,0.032032616436481476,0.8076885,0.032031696289777756,0.03203174099326134,0.03203197196125984,0.03203460946679115,0.032147325575351715
Call You / Love's Labour's Lost,De-Phazz,neutral,0.02173568308353424,0.70652723,0.021748527884483337,0.021778300404548645,0.18470926582813263,0.021737126633524895,0.021757299080491066
Love Lies (with Normani),"Khalid, Normani",joy,0.022912845015525818,0.8613334,0.022910023108124733,0.022910868749022484,0.02291060984134674,0.024103956297039986,0.022913217544555664
Hanging by His Hair,The Residents,anger,0.02221745066344738,0.86669546,0.02221599407494068,0.022216493263840675,0.022216375917196274,0.02221839129924774,0.022219574078917503
Steam,Red Sea,neutral,0.02165309712290764,0.87003917,0.021651724353432655,0.02169335074722767,0.021651603281497955,0.021658629179000854,0.02165355160832405
Expand,The Damage Manual,joy,0.021229397505521774,0.8724479,0.02123241126537323,0.021232353523373604,0.021228298544883728,0.021378638222813606,0.0212512519210577
Alone In Time,Guided By Voices,sadness,0.03357475623488426,0.798546,0.033573128283023834,0.0335741750895977,0.03357390686869621,0.03357941284775734,0.033578794449567795
Bionic,Melanie Doane,joy,0.03267310932278633,0.40079814,0.032565854489803314,0.03271700069308281,0.4357614815235138,0.03256349265575409,0.03281242400407791
Wine So (Raw),Popcaan,joy,0.5499101877212524,0.35147056,0.01972409524023533,0.019707778468728065,0.019718000665307045,0.019719010218977928,0.019751854240894318
End - Live in Detroit,The Cure,sadness,0.034176118671894073,0.794948,0.03417214751243591,0.03417372331023216,0.03417298197746277,0.034178391098976135,0.03417850658297539
Off the Radar,Noga Erez,anger,0.036488231271505356,0.78186476,0.0363280288875103,0.036328867077827454,0.036326099187135696,0.036324214190244675,0.03634166717529297
Love and Happiness,First Choice,joy,0.03606003522872925,0.7836369,0.03605720400810242,0.03605777025222778,0.03605807572603226,0.03606357425451279,0.0360674224793911
Silent Tomorrow - Dark Edit,Novembers Doom,sadness,0.02251700684428215,0.7897598,0.022515838965773582,0.02251625247299671,0.022516462951898575,0.09765654802322388,0.022518979385495186
Ricch Forever,Roddy Ricch,sadness,0.016367768868803978,0.90181804,0.016362208873033524,0.016360698267817497,0.016360221430659294,0.016365736722946167,0.016365325078368187
Light Up Ahead - Live,Further Seems Forever,joy,0.034048013389110565,0.795704,0.034046247601509094,0.03404643386602402,0.03404669091105461,0.034058649092912674,0.03404984250664711
How Do I Tell You?,Lizzy McAlpine,fear,0.021565968170762062,0.87060475,0.021564461290836334,0.02156488411128521,0.021565234288573265,0.02156718075275421,0.02156754396855831
"Roses, Post Cards & <achine Gun Kisses",I Killed The Prom Queen,sadness,0.020764339715242386,0.87541217,0.020764702931046486,0.02076338417828083,0.020763114094734192,0.020766694098711014,0.02076554484665394
Germs,Crim3s,anger,0.028605688363313675,0.6795644,0.028603337705135345,0.028623288497328758,0.0286036878824234,0.1773681342601776,0.028607802465558052
Kamikaze,Eminem,anger,0.024765824899077415,0.6156418,0.024628227576613426,0.2609269618988037,0.024643756449222565,0.0247753094881773,0.024613168090581894
Summer Jam (feat. Florida Georgia Line) (feat. Florida Georgia Line),"Jake Owen, Florida Georgia Line",joy,0.015797501429915428,0.90520597,0.015796341001987457,0.01579570397734642,0.015795832499861717,0.015811506658792496,0.015796957537531853
Fading Light,In Strict Confidence,sadness,0.02037247084081173,0.87776154,0.020371252670884132,0.020371967926621437,0.0203712061047554,0.020374489948153496,0.020377080887556076
Adderall,Wilmette,joy,0.01798325590789318,0.89206755,0.017982305958867073,0.017982400953769684,0.017982371151447296,0.017984645441174507,0.018017683178186417
My Lifestyle,Fat Joe,fear,0.01557739358395338,0.86235255,0.015566366724669933,0.016036249697208405,0.01567547582089901,0.05922345444560051,0.01565333642065525
Since You Came - Remix,Nkay,joy,0.22374288737773895,0.646421,0.025926807895302773,0.025940772145986557,0.025927826762199402,0.026081208139657974,0.02596026286482811
Don't Look Down - 2018 Remaster,David Bowie,fear,0.027856528759002686,0.671597,0.027828222140669823,0.027834750711917877,0.0278228260576725,0.18911266326904297,0.027876561507582664
Concrete,Poppy,joy,0.02845688909292221,0.56024814,0.028325051069259644,0.29748085141181946,0.028546463698148727,0.028584184125065804,0.028344593942165375
Saturday In the Park,Chicago,joy,0.025366123765707016,0.8478133,0.025364777073264122,0.02536291815340519,0.025362683460116386,0.025365091860294342,0.025365132838487625
Rainbow Colored Eyes,Arvid Nero,joy,0.01583169773221016,0.90499693,0.015830732882022858,0.015843559056520462,0.015830950811505318,0.015833057463169098,0.015833115205168724
Lessons in What Not to Become,"Jello Biafra, Melvins",anger,0.017014145851135254,0.8769599,0.017012735828757286,0.01705753430724144,0.017038267105817795,0.037769805639982224,0.017015254124999046
Man Overboard,Puscifer,fear,0.03229287266731262,0.8066114,0.03222527354955673,0.03221230208873749,0.032209061086177826,0.0322132408618927,0.03223435953259468
Reunite,Resensed,joy,0.24081431329250336,0.59954494,0.03192582726478577,0.031926535069942474,0.03192729502916336,0.03193068504333496,0.031929709017276764
We Loved It Away,"George Jones, Tammy Wynette",joy,0.024638259783387184,0.8521734,0.02463623695075512,0.024637041613459587,0.024637190625071526,0.024639619514346123,0.024638280272483826
Theme For An Imaginary Western,Mountain,joy,0.021911246702075005,0.86853325,0.02191007323563099,0.021910620853304863,0.021910235285758972,0.021912870928645134,0.021911727264523506
Lights Out,Bellevue,sadness,0.019589005038142204,0.88246644,0.019587639719247818,0.01958833821117878,0.019587930291891098,0.01959141343832016,0.019589180126786232
Look For Me,Tanya Goodman Sykes,joy,0.023836815729737282,0.85698026,0.02383445017039776,0.023835008963942528,0.023835022002458572,0.0238412506878376,0.023837173357605934
Last Christmas,Tinashe,anger,0.027237383648753166,0.83648896,0.02723615989089012,0.02724013663828373,0.027236642315983772,0.027241086587309837,0.027319826185703278
Mountain Sound,Of Monsters and Men,neutral,0.03014773689210415,0.81917125,0.030134746804833412,0.03013605624437332,0.030135732144117355,0.03013814054429531,0.030136993154883385
Dance The Boogie - ItaloBrothers Remix,The BossHoss,joy,0.03167922422289848,0.8099378,0.03167470172047615,0.03167634457349777,0.03167565539479256,0.03167906776070595,0.03167703375220299
As Black as a Midnight Heart,Siebenbürgen,sadness,0.018483636900782585,0.8892881,0.01842055842280388,0.018420595675706863,0.018484394997358322,0.01848110929131508,0.018428124487400055
Deserted,Blind Melon,joy,0.023306487128138542,0.86016184,0.02330540306866169,0.023305676877498627,0.0233058650046587,0.02330765314400196,0.023307140916585922
Misled,Kool & The Gang,joy,0.04277781769633293,0.4644921,0.04276571422815323,0.042766910046339035,0.04276629537343979,0.32176724076271057,0.04277041181921959
Heaven's Gonna Happen Now,The Pains Of Being Pure At Heart,fear,0.02059098146855831,0.8429433,0.02059096470475197,0.02059113048017025,0.020591046661138535,0.02059401385486126,0.05407075211405754
Losing My Mind,Jesse James Dupree,joy,0.24845774471759796,0.6052829,0.028905199840664864,0.03044845350086689,0.029008956626057625,0.028956327587366104,0.028938530012965202
Lift Every Voice and Sing,"J. Rosamond Johnson, Keith Lockhart",joy,0.01503102108836174,0.90975624,0.015041932463645935,0.015027855522930622,0.015027427114546299,0.015032687224447727,0.015083015896379948
Midnight Voyage,The Mamas & The Papas,joy,0.19435188174247742,0.6896382,0.02316473051905632,0.023254642263054848,0.02330079674720764,0.023167846724390984,0.023167463019490242
Breathe,Lauv,sadness,0.02265789359807968,0.86405385,0.02265617623925209,0.022656753659248352,0.0226567592471838,0.022659577429294586,0.02265937626361847
New Romantics,Hands Like Houses,sadness,0.02162102609872818,0.87027574,0.02161938138306141,0.021619824692606926,0.021619746461510658,0.0216218288987875,0.021622421219944954
Why Worry? - Remastered,Clannad,fear,0.03353993222117424,0.7987622,0.03353796526789665,0.0335385724902153,0.033538442105054855,0.03354186564683914,0.03354112058877945
Free Pizza for Life,Ghost Mice,sadness,0.01831972412765026,0.8900599,0.018317312002182007,0.018323713913559914,0.018320033326745033,0.018321717157959938,0.01833672635257244
A Prophet for a Pound of Flesh,A Forest Of Stars,joy,0.01477453950792551,0.703688,0.014779736287891865,0.014767221175134182,0.014767215587198734,0.22222979366779327,0.014949273318052292
God Is A Dancer,Tiësto,joy,0.031458329409360886,0.81142867,0.03139714151620865,0.03137378767132759,0.03137575834989548,0.031520940363407135,0.03144482895731926
G-String,Bobby Rush,joy,0.03114650771021843,0.5791026,0.03114478848874569,0.031145146116614342,0.031145473942160606,0.26496222615242004,0.031150080263614655
docility,fromjoy,anger,0.019763782620429993,0.78644145,0.11464759707450867,0.019762806594371796,0.019763927906751633,0.019776973873376846,0.01978571154177189
The Downtrodden Song,Denis Leary,sadness,0.02087274007499218,0.87476325,0.02087154984474182,0.02087293192744255,0.020871372893452644,0.02087286114692688,0.020875267684459686
Still Searching,Senses Fail,sadness,0.017206158488988876,0.8967643,0.017204822972416878,0.017205215990543365,0.017205066978931427,0.017207348719239235,0.01720707304775715
Young Man's Game,Fleet Foxes,sadness,0.019299494102597237,0.73034704,0.01929798536002636,0.17328114807605743,0.019296839833259583,0.01933160051703453,0.019315578043460846
Knights Of Malta,The Smashing Pumpkins,joy,0.025872591882944107,0.8447621,0.025872962549328804,0.02587142027914524,0.02587195672094822,0.025874825194478035,0.025874126702547073
The Buckin' Song,Jerrod Niemann,joy,0.42033079266548157,0.42460954,0.030981382355093956,0.030993834137916565,0.031020337715744972,0.030983999371528625,0.03106754831969738
My Demon,Stitched Up Heart,joy,0.027512311935424805,0.83492327,0.027510739862918854,0.02751121297478676,0.027510998770594597,0.027518203482031822,0.027514073997735977
Jenny,The Mountain Goats,joy,0.01887749880552292,0.5910493,0.018868740648031235,0.018901677802205086,0.018863381817936897,0.31448131799697876,0.019002219662070274
Candyman,Siouxsie and the Banshees,joy,0.03269999474287033,0.5461417,0.032845430076122284,0.2901638150215149,0.03271009027957916,0.03271709755063057,0.03270382434129715
Dirty Bird,Owsley,disgust,0.021786831319332123,0.77273965,0.021786518394947052,0.021787455305457115,0.021786710247397423,0.11832871288061142,0.021796049550175667
When Johnny Comes Marching Home,Dolly Parton,joy,0.025831837207078934,0.64281774,0.026008769869804382,0.02583073452115059,0.02583053894340992,0.025889186188578606,0.22774946689605713
Everybody Knows,Israel & New Breed,joy,0.02679101936519146,0.83911514,0.026789402589201927,0.026789162307977676,0.02679375745356083,0.02679586410522461,0.026922330260276794
"King of Anything - Live at the Variety Playhouse, Atlanta, GA - May 2013",Sara Bareilles,anger,0.020281266421079636,0.87830824,0.020280200988054276,0.0202805045992136,0.02028065174818039,0.020283112302422523,0.020286057144403458
Hurricane - Radio Edit,Ran-D,joy,0.162557914853096,0.68930227,0.02962581440806389,0.02962595224380493,0.029625842347741127,0.029632791876792908,0.029629118740558624
The One You Are Looking for Is Not Here (with Silje Wergeland),Katatonia,anger,0.14939935505390167,0.74687773,0.020718617364764214,0.020809650421142578,0.020719129592180252,0.020730044692754745,0.020721683278679848
"The Ice Storm, Big Gust, and You",Tilly And The Wall,joy,0.01566677913069725,0.9059603,0.015665842220187187,0.015666045248508453,0.015666145831346512,0.015700744464993477,0.01566757634282112
Your Love Changes Everything (Live) [feat. Brock Human],United Pursuit,joy,0.029907280579209328,0.8205589,0.029904577881097794,0.02990538626909256,0.029905065894126892,0.029909130185842514,0.029909687116742134
I Give You My Heart,Blessed Hope Chapel Praise Team,joy,0.053486160933971405,0.6787992,0.05346815660595894,0.053468380123376846,0.05346798151731491,0.05347665399312973,0.05385851487517357
Be My Friend - Live At Croydon / 1970,Free,joy,0.028177905827760696,0.83093125,0.02817617356777191,0.02817689999938011,0.028177086263895035,0.028180478140711784,0.028179991990327835
"Heavenly, That's What You Are To Me",Barry White,joy,0.022804586216807365,0.86317325,0.02280273474752903,0.02280326932668686,0.02280324324965477,0.022805366665124893,0.022807564586400986
Swim,Valley,fear,0.02338230609893799,0.7968505,0.023379947990179062,0.023401780053973198,0.023380465805530548,0.023383570834994316,0.08622220903635025
Shots - Broiler Remix,Imagine Dragons,sadness,0.024420984089374542,0.8534695,0.024419628083705902,0.02442302368581295,0.02442016825079918,0.024423062801361084,0.024423832073807716
Can I Live,JAY-Z,joy,0.01085258461534977,0.86298627,0.010857125744223595,0.011120162904262543,0.010869437828660011,0.010851146653294563,0.08243785053491592
Taken Boy,Avey Tare,sadness,0.024308739230036736,0.8541432,0.024307025596499443,0.024308321997523308,0.024307601153850555,0.024312647059559822,0.024312470108270645
Take My Name,Parmalee,joy,0.02256624586880207,0.8646037,0.022564144805073738,0.022565152496099472,0.022564636543393135,0.02256820909678936,0.022567879408597946
Castle on a Cloud,Les Misérables-Original London Cast,neutral,0.03352631255984306,0.707448,0.03352425619959831,0.12490957975387573,0.03352486342191696,0.033528558909893036,0.03353000804781914
Bitch,Hate Dept.,anger,0.021745705977082253,0.869518,0.021747929975390434,0.021744608879089355,0.02174406498670578,0.02175254374742508,0.02174718677997589
im not okay,Enkay47,sadness,0.020643778145313263,0.87602264,0.020640522241592407,0.020641010254621506,0.020640745759010315,0.02076711691915989,0.020642496645450592
Wit the Shits (W.T.S) [feat. Melii],"Meek Mill, Melii",joy,0.015033739618957043,0.7212175,0.01503738947212696,0.015031288377940655,0.015017259865999222,0.015071732923388481,0.20354430377483368
i'm not okay,Adam Melchor,fear,0.02853274717926979,0.8288061,0.02853071317076683,0.028532423079013824,0.028531143441796303,0.02853316441178322,0.028533922508358955
2084,Koffin Kats,anger,0.021118149161338806,0.8732872,0.021121593192219734,0.021117154508829117,0.02111648954451084,0.021119175478816032,0.021120265126228333
Christraping Black Metal,Marduk,disgust,0.017040438950061798,0.8354494,0.07928382605314255,0.01704278588294983,0.017045101150870323,0.017065567895770073,0.017073800787329674
Didn't He Ramble,Glen Hansard,fear,0.03300691395998001,0.8019607,0.03300558030605316,0.033005405217409134,0.033005375415086746,0.03300858289003372,0.03300749510526657
"Hey Baby, Here's That Song You Wanted",blessthefall,sadness,0.022193146869540215,0.8668413,0.022191805765032768,0.02219216153025627,0.02219228632748127,0.022194771096110344,0.02219446562230587
Breathe Me - Acoustic,Jonathan Roy,sadness,0.028945989906787872,0.6696171,0.02894463762640953,0.028944967314600945,0.18564274907112122,0.02895810641348362,0.028946805745363235
Happen Again,Paper Heart,sadness,0.019598277285695076,0.88241076,0.019597170874476433,0.019597837701439857,0.019597509875893593,0.01959950663149357,0.019598903134465218
Sophomore,Reuben Pearl,anger,0.024091849103569984,0.69427395,0.02408576011657715,0.024086758494377136,0.02409588359296322,0.02408919297158718,0.18537096679210663
Fading (Club Edit),"""Humans Can't Reboot""",sadness,0.031164834275841713,0.8130112,0.03116285800933838,0.031164206564426422,0.031163368374109268,0.03116774745285511,0.031165871769189835
Girl Sailor - iTunes Session,The Shins,anger,0.016964860260486603,0.9017797,0.016250858083367348,0.01624750718474388,0.0162553321570158,0.01625777967274189,0.01625060848891735
What Am I Gonna Do With You - Alternate Version,Barry White,joy,0.33313578367233276,0.5034784,0.032677289098501205,0.03267780691385269,0.032678477466106415,0.03268096223473549,0.03267962485551834
"Strange Things - From ""Toy Story""/Soundtrack Version",Randy Newman,sadness,0.03189687058329582,0.8086299,0.031892165541648865,0.031895264983177185,0.031892724335193634,0.031896140426397324,0.031897060573101044
She's Everything,Brad Paisley,joy,0.016935087740421295,0.89699954,0.017083829268813133,0.01699143834412098,0.016933977603912354,0.017174119129776955,0.017881445586681366
The Woods,Hollow Coves,joy,0.025726333260536194,0.8456441,0.025724276900291443,0.025724755600094795,0.02572494186460972,0.0257282517850399,0.025727426633238792
The Surrey With The Fringe On Top,Peggy Lee,joy,0.01814679056406021,0.5000476,0.018203144893050194,0.4090409576892853,0.018237560987472534,0.018174460157752037,0.018156034871935844
I Wish I Was the Moon,"Ewan J Phillips, Marley Chapman",joy,0.029750768095254898,0.8214978,0.029747620224952698,0.029748160392045975,0.02974930964410305,0.029753541573882103,0.02975265495479107
Save Me,DEAMN,joy,0.029658010229468346,0.8220537,0.029655197635293007,0.029656896367669106,0.029655730351805687,0.029660454019904137,0.029659735038876534
You Comfort Me,James Vickery,joy,0.015866175293922424,0.9048013,0.0158651452511549,0.015866434201598167,0.01586626097559929,0.015867069363594055,0.015867631882429123
Kelly's Wellies,Gaelic Storm,joy,0.022231968119740486,0.86659867,0.022231319919228554,0.022231675684452057,0.02223152108490467,0.022242486476898193,0.022232364863157272
Tether,Pigeon Pit,neutral,0.024890661239624023,0.85065776,0.024888809770345688,0.02489052712917328,0.024889128282666206,0.024892117828130722,0.024891087785363197
You Ain't No Hero,John Edmond,fear,0.023946434259414673,0.85630935,0.023943008854985237,0.023961342871189117,0.023943843320012093,0.023946048691868782,0.02395005337893963
Gringo Honeymoon,Robert Earl Keen,joy,0.01672535575926304,0.81775373,0.016702711582183838,0.016703510656952858,0.09844762831926346,0.016705207526683807,0.016779351979494095
Bye Bye Baby,Wanda Jackson,sadness,0.0388387031853199,0.766948,0.03883737325668335,0.03883926570415497,0.038837894797325134,0.03884130343794823,0.03885486349463463
Palm Trees,"K. Sparks, Ricardo Schneider, Hoffy Beats",joy,0.023537375032901764,0.8586061,0.02351732924580574,0.023518018424510956,0.023521916940808296,0.023741723969578743,0.02352139726281166
Take It All In and Check It All Out,Bill Withers,anger,0.02862742356956005,0.8282119,0.028619879856705666,0.028620203956961632,0.02862207405269146,0.028666498139500618,0.02863185666501522
It Will Be Me,"Gordon Kennedy, Wayne Kirkpatrick, Kristin Chenoweth",joy,0.02566155418753624,0.48915946,0.025633100420236588,0.02563375048339367,0.02563375234603882,0.02563561126589775,0.3826535642147064
Cake,Shiner,sadness,0.02252560667693615,0.70693296,0.022571245208382607,0.022524476051330566,0.022523963823914528,0.02256319485604763,0.180449977517128
Tell Me How Long,Caro Emerald,neutral,0.021152647212147713,0.87308466,0.02115139737725258,0.021151814609766006,0.021152283996343613,0.0211538877338171,0.021153301000595093
Goodbye,Supersuckers,sadness,0.031948890537023544,0.808307,0.03194645792245865,0.031947627663612366,0.03194707632064819,0.031952567398548126,0.031950321048498154
Superman (It's Not Easy) - Live at House of Blues,Five For Fighting,sadness,0.020629340782761574,0.8762237,0.020628226920962334,0.020628904923796654,0.02062862552702427,0.020630456507205963,0.020631030201911926
Keep on the Sunny Side,June Carter Cash,joy,0.03201872110366821,0.8078834,0.032016851007938385,0.032017432153224945,0.03201732784509659,0.03202608972787857,0.03202046453952789
Rise & Shine (Good Morning Song),Itty Bitty Beats,joy,0.036091871559619904,0.78343856,0.036090947687625885,0.03609110042452812,0.03609190508723259,0.03609880805015564,0.036096539348363876
Decapitated,Broken Bones,sadness,0.029446231201291084,0.6891616,0.02944440208375454,0.029444867745041847,0.02947862073779106,0.029447535052895546,0.16355319321155548
The Triumph of King Freak (A Crypt of Preservation and Superstition),Rob Zombie,fear,0.02518882416188717,0.8488379,0.02520650066435337,0.02518499828875065,0.025187063962221146,0.025187768042087555,0.02520724944770336
True Love Way,Kings of Leon,sadness,0.01969134621322155,0.881851,0.01969020813703537,0.019690563902258873,0.019690530374646187,0.01969345472753048,0.01969289407134056
Straight Up,Paula Abdul,joy,0.025708859786391258,0.66391677,0.02570650912821293,0.20753124356269836,0.025707509368658066,0.025710707530379295,0.025711920112371445
